id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22608664,Flamengo moderno e confortável - ótima localização,109519845,João & Regina,,Laranjeiras,-22.93175,-43.18067,Entire home/apt,173,2,87,2020-02-25,1.90,1,244,15,
22609475,Paz e tranquilidade dentro do rj,141020015,Gabriela,,Itanhangá,-22.9815,-43.30326,Entire home/apt,1771,1,9,2021-09-26,0.92,1,352,9,
22610481,2 Suítes a 50m da praia da Macumba.Reformado.Lindo,21572248,Ana,,Recreio dos Bandeirantes,-23.03007,-43.47471,Entire home/apt,300,3,11,2019-10-07,0.29,1,364,1,
22610728,Sul América e Convenções,103192028,Matheus,,Estácio,-22.91689,-43.20831,Private room,113,3,8,2020-10-02,0.18,3,330,0,
22611833,Apartamento com vista na Glória,68687271,Viragini,,Glória,-22.92288,-43.17421,Entire home/apt,194,3,6,2021-06-22,0.13,1,31,1,
22613087,Amplo Apartamento na Tijuca,166418163,Luiz Roberto,,Tijuca,-22.9305,-43.24571,Entire home/apt,240,2,1,2021-01-02,0.10,1,173,1,
22614111,Apartamento completo em Ipanema,40863751,Marcelo,,Ipanema,-22.98651,-43.19916,Entire home/apt,1500,3,6,2018-02-15,0.18,2,87,0,
22615168,Fla Budget Studio,15925361,Eduardo,,Flamengo,-22.92701,-43.17558,Entire home/apt,130,2,70,2020-03-11,1.99,2,294,34,
22615295,Quarto top a uma quadra da praia.,166162862,Jaques,,Copacabana,-22.9628,-43.17506,Private room,120,2,10,2018-07-19,0.29,3,257,1,
22618474,Conforto em Copacabana junto à praia e metrô,166493725,José,,Copacabana,-22.98213,-43.19472,Entire home/apt,200,2,27,2021-10-12,0.72,1,142,9,
22625326,Apartamento vista mar 1.503,152217261,Taina,,Ipanema,-22.98507,-43.20255,Entire home/apt,291,1,30,2020-02-26,0.67,12,174,11,
22626168,Posto 9 ipanema 207-704,152217261,Taina,,Ipanema,-22.98403,-43.2024,Entire home/apt,253,1,14,2021-09-27,0.43,12,330,4,
22626938,Excelente ap Coração de Copa 2 quadras da praia,37061142,Marco,,Copacabana,-22.96921,-43.18691,Entire home/apt,300,2,7,2020-02-26,0.15,1,358,0,
22628822,REDUTO CARIOCA -  family apartment close to metro,153952078,Luciana,,Praça da Bandeira,-22.91077,-43.21232,Entire home/apt,850,3,4,2020-02-26,0.09,1,177,0,
22628829,Ipanema próximo a praia 717,152217261,Taina,,Ipanema,-22.98498,-43.21063,Entire home/apt,154,1,32,2021-09-02,0.70,12,348,7,
22630438,Apartamento COPACABANA/LEME,142540115,Lucas,,Leme,-22.96189,-43.16929,Entire home/apt,280,18,2,2020-02-17,0.04,1,363,0,
22633393,Apartamento para estadia no Carnaval,166636065,Elias,,Tijuca,-22.91781,-43.21746,Private room,120,5,0,,,1,90,0,
22635805,Suíte(Mensal)(Citta/Downtown): Barra da Tijuca/ABM,91328419,Luciano,,Barra da Tijuca,-23.00718,-43.3227,Private room,62,30,0,,,1,358,0,
22638365,Belo Apartamento com vista para o Cristo Redentor,62994114,Ronan,,Copacabana,-22.9673,-43.18829,Entire home/apt,300,1,7,2020-02-27,0.16,1,15,0,
22639992,APARTMENT COPACABANA BEACH - houses 11 people,73847209,Thérèse,,Leme,-22.96324,-43.17303,Entire home/apt,672,7,1,2019-01-29,0.03,4,92,0,
22644735,Excelente studio - Posto 2 em Copacabana.,166752427,Elizabeth,,Copacabana,-22.96315,-43.17372,Entire home/apt,179,4,18,2018-06-28,0.40,1,0,1,
22645286,❤️ MODERN LOFT 3 IN BEST SPOT OF IPANEMA 120 MB ❤️,503995,❤️ BrUx ❤️,,Ipanema,-22.98362,-43.20065,Entire home/apt,196,1,115,2021-08-01,2.53,7,350,20,
22648956,Ipanema-próximo ao Hotel Fasano( em reforma),42038091,Sheila,,Ipanema,-22.98602,-43.19424,Entire home/apt,800,1,1,2018-02-14,0.02,2,362,0,
22649158,Apartamento Quadra da Praia Leblon,25273911,Paula,,Leblon,-22.98488,-43.21865,Entire home/apt,800,3,0,,,1,362,0,
22649316,Espaço e aconchego no melhor ponto de Copacabana,18335037,Márcia,,Copacabana,-22.97078,-43.18428,Entire home/apt,253,2,11,2019-05-05,0.24,1,252,0,
22649495,"Glória, close Lapa and Catete, Best 1 room Ap.",53554215,Vitor Hugo,,Catete,-22.92329,-43.17778,Entire home/apt,163,4,12,2018-06-05,0.28,1,177,1,
22649499,Parque da Tijuca,166799396,Ronie,,Tijuca,-22.93229,-43.24595,Entire home/apt,5000,7,5,2020-02-26,0.11,1,0,0,
22650513,PRAIA🏖HOME OFFICE entre COPACABANA-IPANEMA é AQUI!,128400147,Debora,,Copacabana,-22.98652,-43.19051,Entire home/apt,264,4,63,2021-01-17,1.42,4,78,21,
22650902,"Ipanema sala, 2 quartos 517",152217261,Taina,,Ipanema,-22.98523,-43.21047,Entire home/apt,219,1,37,2020-09-28,0.81,12,261,12,
22651335,Conforto e Vista verde no Estácio,166817024,Shirlene,,Estácio,-22.91435,-43.20004,Entire home/apt,120,4,6,2019-03-28,0.16,1,230,2,
22651682,"Ipanema luxo, varandas. 1004",152217261,Taina,,Ipanema,-22.9826,-43.20698,Entire home/apt,385,1,37,2021-01-08,1.12,12,4,19,
22652304,MORE SÓ - NEAR AIRPORT ✈️ & FAST FOOD 🍔,166827375,More Só,,Jardim Guanabara,-22.80657,-43.21024,Entire home/apt,149,1,49,2019-06-29,1.12,2,133,9,
22653270,Linda Suíte Frente Mar,148790503,Luciana Buzzini,,Barra da Tijuca,-23.00943,-43.35432,Entire home/apt,284,2,107,2020-01-31,2.37,1,65,21,
22656539,Apto bem localizado a uma quadra da praia-Ipanema!,137676124,Vaneide,,Ipanema,-22.9844,-43.213,Shared room,214,1,6,2018-02-06,0.13,1,358,2,
22664117,Ipanema sala e quarto 701,152217261,Taina,,Ipanema,-22.98515,-43.21187,Entire home/apt,180,1,20,2019-11-24,0.53,12,343,5,
22664836,Ipanema sala 2 quartos Vp 207,152217261,Taina,,Ipanema,-22.98555,-43.20036,Entire home/apt,254,1,28,2020-02-21,1.11,12,222,12,
22665207,2 Quartos - Copacabana Posto 6,147107847,Glória,,Copacabana,-22.98357,-43.19073,Entire home/apt,400,3,0,,,8,208,0,
22666863,Botafogo-Urca (Espaço da Naná),166993117,Nadir,,Botafogo,-22.95134,-43.17698,Entire home/apt,200,3,3,2020-02-23,0.07,1,301,0,
22669630,40mm,111159118,Maria,,Recreio dos Bandeirantes,-23.02409,-43.47444,Private room,120,15,0,,,1,180,0,
22671636,Lindíssimo quarto na subida a Santa Teresa!,9304094,Carolina,,Centro,-22.9175,-43.18826,Private room,135,2,9,2020-03-02,0.20,2,365,0,
22673008,Suíte + 1 quarto Flamengo: perfeito para família.,2448303,Paulo,,Laranjeiras,-22.93299,-43.18303,Entire home/apt,105,5,33,2021-10-07,0.84,2,71,9,
22673146,Chalé de Santa Teresa (vista Pão de Açucar),167065555,Max  Rebello/ Fatima Cecchetto,,Laranjeiras,-22.9353,-43.19472,Entire home/apt,200,2,60,2021-03-21,1.52,1,351,23,
22673776,Botafogo apartment. Apartamento botafogo.,164799168,Ester,,Botafogo,-22.95061,-43.17727,Entire home/apt,300,3,4,2020-02-25,0.12,1,360,0,
22673908,APARTAMENTO EM OTIMA RUA EM COPACABANA,116311054,Maíra,,Copacabana,-22.96555,-43.19066,Entire home/apt,850,2,0,,,1,115,0,
22682485,Charmoso apt na Gavea RJ!,28304592,Ariella,,Gávea,-22.97753,-43.22844,Entire home/apt,766,3,3,2021-09-06,0.14,1,51,2,
22682583,Vista INCRÍVEL para o mar - espaçoso apto em Copa,47700479,Lucas,,Copacabana,-22.98589,-43.18862,Entire home/apt,477,2,54,2021-08-23,1.36,2,305,15,
22685553,Lindo apartamento no melhor local do RJ,167206483,Barbara,,Barra da Tijuca,-23.00725,-43.34534,Entire home/apt,1000,2,5,2018-01-29,0.15,1,177,0,
22689191,Quarto em Botafogo,5879634,Mariana,,Humaitá,-22.95659,-43.20031,Private room,175,2,1,2018-01-15,0.02,2,90,0,
22691515,Penthouse with Private Pool half block from beach,30721359,I Live,,Leblon,-22.98576,-43.22399,Entire home/apt,3940,3,7,2021-09-30,0.19,25,68,3,
22696593,Botafogo Studio for Carnival!,55144316,Sofia,,Botafogo,-22.95529,-43.18965,Entire home/apt,1250,5,1,2019-02-22,0.03,1,365,0,
22699817,"Quarto em Ipanema, ótima localização.",10303127,Katia,,Ipanema,-22.98338,-43.20757,Private room,100,2,47,2019-01-21,1.04,2,306,10,
22705634,Newly refurbished Penthouse with sea views,30721359,I Live,,Copacabana,-22.9807,-43.19085,Entire home/apt,1403,3,2,2019-01-15,0.06,25,11,0,
22706825,Ótimo apartamento em Ipanema,167464962,Marlenne,,Ipanema,-22.98437,-43.19592,Entire home/apt,1000,2,1,2018-01-13,0.02,1,270,0,
22707463,Linda Suite Apart-Flat  Residence  Rio Stay!-B,167472593,Rio Stay Residence,,Camorim,-22.9752,-43.41434,Private room,165,5,5,2021-06-30,0.12,25,225,3,
22709688,LB204B - Rio de Janeiro - Leblon - 5 pessoas,12909867,Giovanni,,Leblon,-22.98502,-43.21913,Entire home/apt,483,3,19,2021-06-22,0.43,31,266,12,
22710069,Apto inteiro Sta.Tereza. Prox Lapa/centro/Flamengo,166809274,Eliane,,Centro,-22.91723,-43.18827,Entire home/apt,116,1,1,2018-02-13,0.02,1,0,0,
22711314,"CASA 1 QUARTO, 2 PESSOAS, PRÓXIMA AO MARACANÃ",167518139,Sergio,,Rocha,-22.90222,-43.2484,Private room,150,1,0,,,2,365,0,
22714451,Casa Colonial,25190365,Joakim,,Santa Teresa,-22.922558,-43.181171,Entire home/apt,551,3,1,2018-02-17,0.02,2,364,0,
22722240,The Loft Botafogo,167670098,Paula,,Botafogo,-22.95381,-43.19071,Entire home/apt,500,5,4,2018-04-03,0.09,1,363,0,
22726094,Studio no melhor canto da Glória,5165551,Santiago,,Santa Teresa,-22.91853,-43.17814,Entire home/apt,90,2,77,2020-11-18,1.69,1,18,14,
22729102,"Temporada,Copacabana,próximo praia,vista lat. mar",167757790,Conceição,,Copacabana,-22.96555,-43.1736,Entire home/apt,300,5,9,2019-08-28,0.20,1,83,0,
22731636,"Apart Hotel Barra da Tijuca, de frente para o mar",167793794,Nilo,,Barra da Tijuca,-23.00993,-43.33419,Entire home/apt,1500,14,6,2020-12-01,0.18,1,149,1,
22731711,Marvellous 3 bedrooms front beach Ipanema complete,91654021,Daniel,,Ipanema,-22.98767,-43.19667,Entire home/apt,1290,3,0,,,179,365,0,
22733081,"Apartamento no Morro da Conceição,centro do RJ",167149341,Petula,,Saúde,-22.89955,-43.18415,Entire home/apt,100,1,1,2018-05-31,0.02,1,364,0,
22733320,Green as I want to see you   green.,157081146,Célia,,Recreio dos Bandeirantes,-23.02389,-43.51303,Private room,90,3,3,2019-07-22,0.12,2,260,0,
22733754,Excelente quarto e sala no melhor de Copacabana,33064201,Ana Paula,,Copacabana,-22.96177,-43.18142,Entire home/apt,229,4,6,2020-01-13,0.18,3,334,0,
22739950,1 Quarto e dependências no Leme/Copa,94680404,Leonardo,,Leme,-22.96364,-43.17292,Private room,150,2,7,2018-12-31,0.16,1,84,0,
22741052,Espaço charmoso na Glória,58980742,Denize,,Glória,-22.92093,-43.17917,Entire home/apt,95,1,29,2021-01-14,0.64,1,152,8,
22743072,"Conexão: Copa, Ipanema e Lagoa!",167882746,Paulo,,Copacabana,-22.98428,-43.19389,Private room,320,3,6,2020-02-25,0.13,1,90,0,
22747497,BARRA - 2 QTS  - AV. DAS AMÉRICAS -VISTA PD GÁVEA,43714852,Raphael,,Barra da Tijuca,-23.00195,-43.42759,Entire home/apt,285,2,5,2021-10-13,0.11,3,365,2,
22749220,"Kitinet  a grande  201, até 5 pessoas, Ar, Wi Fi",109885396,Sebastião,,Praça da Bandeira,-22.91514,-43.21261,Hotel room,150,1,10,2019-01-14,0.24,6,359,2,
22749314,ANO NOVO 2020 em Ipanema - Posto 10,167993134,Juliana,,Ipanema,-22.98398,-43.21454,Entire home/apt,2500,5,3,2020-02-26,0.09,1,365,0,
22750075,"BEACH HOUSE , SEGURANÇA 24H",78598801,Cláudia,,Barra da Tijuca,-23.00857,-43.33864,Entire home/apt,627,2,1,2021-04-16,0.15,12,269,1,
22751859,Fique Em Copacabana,164871743,Ana Paula,,Copacabana,-22.97477,-43.19057,Entire home/apt,152,2,42,2021-07-26,1.17,2,17,12,
22752214,CONTEMPORÂNEO Rio Comprido-Próximo ZONA SUL/CENTRO,103136741,Rodriggo,,Rio Comprido,-22.92357,-43.21393,Entire home/apt,156,15,4,2021-01-11,0.09,1,66,3,
22752411,Quarto ACONCHEGANTE2  AEROPORTO ILHA DO GOVERNADOR,111555164,Juliana Bento,,Portuguesa,-22.79724,-43.20718,Private room,85,1,93,2020-11-08,2.03,10,359,8,
22752697,Copacabana ao lado da praia 3 quartos 3 banheiros,167825117,Mônica,,Copacabana,-22.96675,-43.18119,Entire home/apt,500,3,6,2019-10-06,0.14,1,167,0,
22760936,Golden Coast Hotel Residência,168121387,Felipe,,Barra da Tijuca,-23.00895,-43.35585,Entire home/apt,857,3,1,2019-10-06,0.04,1,89,0,
22761224,"Alto Vargem Grande, 4 suítes na Mata Atlântica",56895074,Luna,,Vargem Grande,-22.96213,-43.48558,Entire home/apt,1200,1,0,,,1,362,0,
22763172,Apartamento no Leblon - 2 qts - Quadra da Praia,12401349,Mariana,,Leblon,-22.987,-43.22753,Entire home/apt,1100,2,3,2019-08-18,0.07,1,0,1,
22766250,Room at Chez Georges,111165788,Letícia,,Santa Teresa,-22.92297,-43.18531,Private room,739,2,7,2021-07-28,1.08,8,201,6,
22766970,Quartos em Ipanema para Carnaval Rio 2018,168163500,Luis,,Ipanema,-22.98414,-43.19683,Private room,1000,4,1,2018-01-17,0.02,1,363,0,
22768530,"Conjugado pequeno, de fundos e bem localizado.",26747761,Nilma,,Leblon,-22.98154,-43.21808,Entire home/apt,124,4,8,2021-03-05,0.23,1,206,5,
22770579,Private Bedroom & Bath in the heart of Ipanema,32874933,Liv,,Ipanema,-22.98263,-43.19937,Private room,70,5,2,2018-09-04,0.04,1,24,0,
22771302,Ipanema wide with overlooking the Christ,168203934,Flavia,,Ipanema,-22.98317,-43.20244,Entire home/apt,1100,5,0,,,3,353,0,
22779331,Hospedagem clube  PONTAL,56259668,Sabrina Franklin,,Vargem Grande,-22.966,-43.4936,Entire home/apt,60,1,2,2019-10-06,0.07,11,364,0,
22779490,Meu AP. aconchegante,85354225,"Meryzinha,",,Vasco da Gama,-22.8953,-43.22423,Private room,144,15,0,,,3,344,0,
22787529,Na cara da Lapa!,168356954,Carlos Eduardo,,Centro,-22.91313,-43.18126,Entire home/apt,90,3,10,2018-12-10,0.22,1,317,0,
22789017,Quarto pequeno em Copacabana,162294832,Amanda,,Copacabana,-22.96265,-43.17469,Private room,100,1,2,2020-02-26,0.09,2,364,0,
22790709,Ipanema Copa Hostel - Suite,470565,Sebastian,,Copacabana,-22.98449,-43.19325,Private room,199,2,2,2020-03-03,0.06,5,353,0,
22790954,Studio Inglês de Garagem,8801218,Maria,,Jardim Botânico,-22.96118,-43.2233,Entire home/apt,79,2,10,2019-06-06,0.22,5,193,2,
22792870,Carnaval 2018 - Quarto e Sala no Leme,15738360,Elaine,,Leme,-22.9616,-43.16768,Entire home/apt,430,10,0,,,1,364,0,
22793423,Casa & Piscina com excelente localização,136284180,Hilanir,,Cosme Velho,-22.94266,-43.20078,Entire home/apt,800,3,9,2018-01-21,0.41,2,217,6,
22793889,"Santa Clara Flat em Copacabana, RJ",45815552,Heloisa,,Copacabana,-22.96857,-43.18888,Private room,400,3,13,2021-01-02,0.28,1,320,3,
22794414,Studio mobiliado no Flamengo,58474569,Jane,,Flamengo,-22.93588,-43.17736,Entire home/apt,126,3,0,,,4,0,0,
22795593,Ipanema Flat (apart hotel),5737780,Fabi,,Ipanema,-22.9836,-43.19583,Entire home/apt,250,5,14,2021-01-30,0.32,12,49,4,
22800647,Quarto ao lado do Rock in Rio com banheiro,60268729,Bayard,,Jacarepaguá,-22.97194,-43.39272,Private room,350,4,1,2019-10-07,0.04,2,347,0,
22803843,Casa Marques Santa Teresa - Best view of Rio!,168515016,Jeannine,,Santa Teresa,-22.93613,-43.20419,Entire home/apt,5500,2,1,2020-01-10,0.05,2,146,0,
22804536,"Apartamento Aconchegante na Lapa, Rio de Janeiro",168520741,Gilson,,Centro,-22.91459,-43.18724,Entire home/apt,70,2,20,2021-10-18,1.70,1,92,20,
22808616,"CASA, 01 QUARTO. 2 PESSOAS PRÓXIMA AO MARACANÃ.",167518139,Sergio,,Rocha,-22.90332,-43.24893,Private room,150,1,0,,,2,180,0,
22809601,Apê Studio 1 quarto no Leblon - Charme e Beleza!,89723500,Nilza,,Leblon,-22.97961,-43.22391,Entire home/apt,350,3,23,2018-04-20,0.51,3,0,0,
22810935,"ARTISTIC & STYLISH , 2 bedrooms 2 bathrooms",4945210,Sonia,,Copacabana,-22.96647,-43.18755,Entire home/apt,252,2,27,2020-12-22,0.71,2,260,4,
22811876,COPAESTILO,165996960,Constantin,,Copacabana,-22.97253,-43.18918,Entire home/apt,340,2,7,2018-08-05,0.16,1,350,1,
22826413,Apartamento Amplo,168730646,Douglas,,Cachambi,-22.8918,-43.28163,Entire home/apt,2000,2,1,2018-01-30,0.02,1,358,0,
22831437,Apt a 400 m do Parque Olímpico - Barra da Tijuca,80997701,Andréa,,Jacarepaguá,-22.97133,-43.3947,Entire home/apt,220,7,4,2019-11-11,0.12,1,178,0,
22834480,3 bedrooms 120 m² with balcony & garage at Leblon!,91654021,Daniel,,Leblon,-22.98295,-43.2204,Entire home/apt,538,6,1,2018-11-13,0.03,179,6,0,
22834642,Great 2 Bdr apartment 1 min. walking to the beach.,168262703,Wagner,,Copacabana,-22.97491,-43.18989,Entire home/apt,237,3,68,2020-12-12,1.49,1,48,3,
22837769,Rio de Janeiro/ Zona Sul / Jardim Botanico,167374497,Angelo,,Jardim Botânico,-22.96629,-43.22245,Private room,95,1,4,2020-03-02,0.12,1,359,0,
22840425,"Rio: Lagoa, Copacabana!",13784206,Denys,,Lagoa,-22.97795,-43.19802,Entire home/apt,1050,3,1,2018-02-14,0.02,1,88,0,
22845566,Aconchego e natureza com ótima localização!,22307717,Tauli,,Barra da Tijuca,-23.00168,-43.31205,Entire home/apt,223,2,37,2019-03-08,0.85,3,248,1,
22845873,Aconchego e natureza com ótima localização!!!,22307717,Tauli,,Itanhangá,-22.99967,-43.31194,Entire home/apt,400,2,9,2018-11-29,0.20,3,222,2,
22846088,Carioca y Chic!!,16466126,Luciano,,Ipanema,-22.98216,-43.19914,Entire home/apt,300,5,18,2020-02-27,0.40,1,196,4,
22846437,Seu quarto no coração de Ipanema,33675209,Marcia,,Ipanema,-22.98025,-43.20087,Private room,300,1,2,2019-01-02,0.04,1,362,0,
22849915,"ATAULFO, LEBLON! 2quadras da Praia.",32416144,Alexandre,,Leblon,-22.98354,-43.21605,Entire home/apt,325,2,45,2019-12-17,1.01,7,0,7,
22860794,Top Ocean Copacabana,163636791,Margarida & Cesar,,Copacabana,-22.97646,-43.1883,Entire home/apt,1000,1,0,,,14,365,0,
22864378,Leblon entre o mar e a lagoa,31080286,Andréia,,Leblon,-22.98501,-43.21895,Entire home/apt,700,6,5,2020-02-27,0.15,1,139,0,
22864628,Hospedagem familiar,169149826,Luiz,,Leblon,-22.98258,-43.21905,Private room,250,5,0,,,1,90,0,
22866681,MELHOR PONTO DE IPANEMA - 150m DA PRAIA,100235262,Nadia,,Ipanema,-22.98532,-43.19585,Entire home/apt,203,1,59,2020-01-27,1.34,4,355,0,
22869335,Aconchegante e funcional,169188917,Simone,,Freguesia (Jacarepaguá),-22.93341,-43.33461,Private room,160,1,0,,,1,180,0,
22871471,Contemporâneo Vista Cristo p/4 Posto 9 Wi-Fi 240M,1422607,Leo&Archanjo,,Ipanema,-22.98373,-43.2037,Entire home/apt,520,4,92,2021-10-13,2.04,41,143,25,
22875596,"Quarto na Lapa, Centro-RJ/Excelente localização!",169260484,Miguel,,Centro,-22.91406,-43.18863,Private room,100,1,12,2019-09-28,0.27,1,359,0,
22876224,Sala e quarto em Ipanema  417,152217261,Taina,,Ipanema,-22.98485,-43.20964,Entire home/apt,161,1,11,2021-01-23,0.26,12,319,6,
22876636,"Ipanema   sala e quarto , vista oceano. 816",152217261,Taina,,Ipanema,-22.98456,-43.21163,Entire home/apt,210,1,7,2021-07-17,0.29,12,335,1,
22878164,Rio de Janeiro-Parque Olimpico-Jeunesse Arena-Rio2,169265132,Waldeck,,Jacarepaguá,-22.97185,-43.38216,Entire home/apt,500,3,14,2021-07-23,0.31,1,77,2,
22879019,Alugo quarto em Botafogo,52976243,Louise,,Botafogo,-22.95426,-43.18291,Private room,140,10,1,2019-08-03,0.04,2,360,0,
22883940,Kitinet 101 para casal com  filhos ou 4 amigos,109885396,Sebastião,,Praça da Bandeira,-22.91332,-43.21251,Hotel room,150,1,3,2021-03-02,0.14,6,243,1,
22884508,Cobertura na Lapa,169349882,Roberto,,Centro,-22.91123,-43.18744,Entire home/apt,593,5,0,,,1,90,0,
22885786,Quarto silencioso com banheiro privativo.,96729309,Vania,,Tijuca,-22.92903,-43.24316,Private room,60,1,23,2020-03-01,0.51,1,258,1,
22887050,Apartamento funcional em Jacarepaguá,10234572,Jr,,Pechincha,-22.93289,-43.354,Entire home/apt,250,90,0,,,2,365,0,
22898814,Quarto no Leblon ao lado do Metrô Jardim de Allah.,169486757,Wilson,,Leblon,-22.98407,-43.21571,Private room,150,30,1,2019-08-23,0.04,1,365,0,
22899495,Copacabana - Quarteirão da praia e metrô!,14810503,Marcelle,,Copacabana,-22.97067,-43.18626,Entire home/apt,350,5,0,,,4,195,0,
22906287,Quarto em laranjeiras,152470615,Mauricio,,Santa Teresa,-22.93485,-43.19592,Private room,99,4,4,2018-02-08,0.16,2,165,0,
22906319,Quarto 350m Praia COPACABANA WiFi Metrô Comércio,75086118,Solange,,Copacabana,-22.97341,-43.18903,Private room,120,5,6,2020-01-07,0.13,5,101,2,
22908718,FLAT APART HOTEL CIDADE OLÍMPICA,25130130,Fabio,,Jacarepaguá,-22.96906,-43.38794,Entire home/apt,189,2,43,2019-02-13,0.97,5,274,11,
22914407,Praiano e aconchegante,169645457,Ana,,Barra da Tijuca,-23.00085,-43.37855,Private room,1200,5,0,,,1,363,0,
22915935,EXCELENTE APTO LARANJEIRAS - CARNAVAL 2018,169659836,Monica,,Laranjeiras,-22.93792,-43.18951,Entire home/apt,685,5,0,,,1,87,0,
22917083,Copacabana,169670654,Paulo,,Copacabana,-22.98052,-43.19307,Private room,230,2,2,2020-02-25,0.08,1,363,0,
22917691,Recreio dos Bandeirantes - Frente ao mar - posto 9,169674384,Fatima,,Recreio dos Bandeirantes,-23.02164,-43.44991,Entire home/apt,300,4,80,2021-10-12,2.00,1,180,30,
22921350,Casa de vila em Santa Tereza para HOSPEDAGEM,169705711,Vera,,Santa Teresa,-22.92014,-43.18969,Entire home/apt,85,3,3,2018-02-14,0.12,1,180,1,
22921677,Ótimo apto na melhor localização de Ipanema/Copa,169655930,Adriana,,Copacabana,-22.98208,-43.19599,Entire home/apt,170,2,34,2021-06-05,0.92,1,77,5,
22922245,"Quarto, banheiro privativo, 2 pessoas, ponto nobre",169715370,Selma,,Copacabana,-22.97573,-43.19176,Private room,115,1,51,2020-02-22,1.12,1,0,0,
22923080,Ap Maracanã bairro de Noel Rosa,44162324,Vanessa,,Andaraí,-22.92103,-43.25027,Entire home/apt,500,1,1,2019-12-30,0.04,1,83,0,
22924721,ALUGO TEMPORADA BARRA SUNDAY RESORT... CARNAVAL!!!,14054552,Vanessa,,Barra da Tijuca,-23.00535,-43.4342,Entire home/apt,1100,3,0,,,2,364,0,
22926200,TEMPORADA - ALUGA-SE! IMPERDÍVEL!!!,169760717,Eliane,,Copacabana,-22.97148,-43.18654,Entire home/apt,500,4,1,2020-01-20,0.05,1,363,0,
22927279,"Sol, mar e conforto em Copacabana",101845434,Edith,,Copacabana,-22.96962,-43.18321,Entire home/apt,400,7,15,2019-03-04,0.33,1,50,0,
22927640,Quarto em Casa,135031039,Maria,,Barra da Tijuca,-23.00527,-43.35918,Private room,166,4,25,2019-02-23,0.68,3,69,4,
22927729,Aluguel apartamento Carnaval 2018 Copacabana - RJ,151158748,Kleber,,Copacabana,-22.96996,-43.18237,Entire home/apt,1200,5,0,,,1,365,0,
22927866,SUÍTE APART HOTEL CIDADE OLÍMPICA,25130130,Fabio,,Jacarepaguá,-22.96906,-43.38794,Entire home/apt,139,2,34,2019-06-30,0.77,5,253,4,
22932828,Hotel Residência em frente da praia,21492726,Neto,,Barra da Tijuca,-23.01074,-43.35771,Entire home/apt,280,3,2,2020-01-01,0.08,1,203,0,
